X-Lamb;Y-Lamb;Hauteur (m);Epaisseur (m);Densite (%);Leaf wall area (m².ha-1);Pourcentage de la dose homologuée à appliquer
766721.81;6284801.62;0.36;0.19;27;2880;129.7
766719.12;6284803.04;0.52;0.21;26;4160;145
766716.24;6284804.58;0.48;0.21;34;3840;161.4
766712.84;6284806.29;0.4;0.08;46;3200;182.6
766711.2;6284807.17;0.51;0.12;26;4080;141.6
766708.65;6284808.48;0.28;0.29;9;2240;90.7
766706.02;6284809.83;0.51;0.25;30;4080;155.2
766702;6284811.75;0.54;0.06;42;4320;189.4
766699.59;6284813.15;0.41;0.27;16;3280;113
766697.72;6284814.13;0.49;0.1;31;3920;151.6
766693.4;6284816.43;0.49;0.08;41;3920;179.5
766691.99;6284817.18;0.44;0.19;31;3520;147.9
766689.32;6284818.58;0.55;0.09;24;4400;140.4
766686.46;6284819.94;0.4;0.23;31;3200;144.4
766684.17;6284821.2;0.54;0.06;18;4320;124.8
766680.4;6284823.22;0.53;0.1;21;4240;131.4
766679.45;6284823.77;0.36;0.09;30;2880;134.3
766675.72;6284825.76;0.45;0.17;35;3600;159.2
766674.21;6284826.69;0.44;0.12;17;3520;114.6
766670.76;6284828.28;0.47;0.08;22;3760;127.1
766667.22;6284830.23;0.47;0.18;25;3760;136.3
766665.57;6284831.05;0.39;0.15;33;3120;146.2
766662.13;6284832.87;0.52;0.11;22;4160;132.9
766659.14;6284834.44;0.17;0.26;21;1360;101.9
766657.62;6284835.12;0.48;0.13;35;3840;161.9
766653.72;6284837.06;0.43;0.13;27;3440;135.5
766651.87;6284834.01;0.49;0.17;33;3920;158.8
766653.46;6284831.97;0.45;0.17;37;3600;164.8
766656.27;6284830.46;0.6;0.26;22;4800;145.1
766659.03;6284828.95;0.41;0.31;29;3280;142.5
766660.71;6284828.07;0.56;0.36;37;4480;185.5
766664.27;6284826.17;0.52;0.14;35;4160;167.4
766665.97;6284825.27;0.51;0.19;32;4080;159
766668.91;6284823.83;0.52;0.13;34;4160;164.1
766670.85;6284822.71;0.51;0.22;34;4080;165.5
766674.12;6284821;0.57;0.14;36;4560;177.1
766677.79;6284819.16;0.54;0.08;28;4320;149
766679.74;6284818.13;0.43;0.16;30;3440;143.5
766682.35;6284816.77;0.48;0.15;35;3840;162.5
766685.35;6284815.26;0.47;0.13;33;3760;155.2
766686.96;6284814.43;0.52;0.06;42;4160;186.4
766691.13;6284812.17;0.51;0.07;33;4080;158.6
766693.06;6284811.11;0.37;0.26;23;2960;123.4
766696.13;6284809.5;0.5;0.14;39;4000;176.6
766698.26;6284808.41;0.47;0.16;39;3760;173.1
766700.95;6284806.94;0.48;0.13;51;3840;213.7
766704.66;6284805.01;0.52;0.17;47;4160;207.3
766706.66;6284803.89;0.43;0.11;41;3440;172.4
766709.49;6284802.47;0.53;0.15;36;4240;171.9
766712.11;6284800.95;0.43;0.2;31;3440;147
766714.49;6284799.62;0.44;0.14;48;3520;197.1
766717.13;6284798.21;0.48;0.19;32;3840;155.4
766720.28;6284796.58;0.49;0.12;30;3920;149.4
766722.57;6284795.41;0.54;0.16;40;4320;186.1
766725.68;6284793.78;0.49;0.13;36;3920;166
766727.57;6284792.78;0.48;0.11;41;3840;179
766730.84;6284791.1;0.46;0.12;44;3680;186.1
766732.94;6284789.97;0.41;0.19;37;3280;160.3
766736.07;6284788.27;0.44;0.13;50;3520;203.7
766738.95;6284786.69;0.47;0.13;37;3760;166.5
766741.16;6284785.56;0.49;0.11;28;3920;144.1
766744.38;6284783.8;0.45;0.22;49;3600;204.7
766746.94;6284782.43;0.39;0.47;40;3120;174.4
766749.31;6284781.15;0.45;0.55;36;3600;172.9
766752.17;6284779.6;0.46;0.42;35;3680;167.7
766755.11;6284778.06;0.42;0.09;24;3360;126.8
766757.23;6284776.93;0.46;0.11;52;3680;213.3
766759.02;6284775.95;0.36;0.14;45;2880;175.8
766762.85;6284774.04;0.43;0.12;60;3440;240.1
766766.17;6284772.29;0.5;0.16;38;4000;174.2
766768.4;6284771.11;0.43;0.2;49;3440;200.9
766771.44;6284769.46;0.44;0.15;41;3520;174.7
766774.46;6284767.88;0.46;0.47;40;3680;184.4
766777.09;6284766.46;0.37;0.52;25;2960;133.5
766780.06;6284764.84;0.51;0.22;26;4080;144.1
766781.73;6284763.94;0.4;0.11;51;3200;200.2
766784.26;6284762.66;0.49;0.18;42;3920;185.8
766787.76;6284760.91;0.52;0.14;22;4160;133.5
766789.86;6284759.81;0.44;0.15;48;3520;197.5
766793.25;6284758;0.49;0.15;42;3920;184.9
766796.19;6284756.47;0.46;0.14;50;3680;207.3
766798.49;6284755.25;0.51;0.13;50;4080;214.9
766801;6284754.05;0.43;0.21;65;3440;265.8
766801.56;6284753.67;0.35;0.15;65;2800;247.2
766801.58;6284753.66;0.28;0.16;65;2240;234.3
766801.58;6284753.66;0.28;0.16;65;2240;234.3
766801.58;6284753.66;0.28;0.16;65;2240;234.3
766801.58;6284753.66;0.28;0.15;65;2240;233.9
766801.57;6284753.65;0.27;0.16;65;2160;232.5
766801.63;6284753.6;0.23;0.09;62;1840;211.4
766793.08;6284752.41;0.25;0.27;19;2000;105
766789.74;6284754.07;0.48;0.17;33;3840;157.5
766786.75;6284755.74;0.43;0.16;27;3440;136.3
766784.09;6284757.11;0.47;0.45;24;3760;140.3
766782.04;6284758.28;0.52;0.34;26;4160;148.1
766779.4;6284759.7;0.45;0.44;21;3600;130.8
766776.6;6284761.13;0.47;0.14;48;3760;201.6
766774.38;6284762.21;0.39;0.19;47;3120;187.9
766772.39;6284763.34;0.52;0.19;22;4160;134.8
766768.69;6284765.25;0.5;0.16;35;4000;165.3
766766.86;6284766.23;0.37;0.35;37;2960;159.9
766763.88;6284767.78;0.54;0.15;36;4320;173.4
766761.73;6284768.92;0.46;0.2;39;3680;172.9
766758.85;6284770.48;0.48;0.28;23;3840;134.9
766755.67;6284772.1;0.42;0.19;37;3360;161.6
766754.17;6284772.92;0.47;0.14;33;3760;155.4
766751.1;6284774.55;0.5;0.21;29;4000;150.4
766748.85;6284775.75;0.38;0.21;34;3040;149.2
766746.67;6284776.93;0.42;0.4;29;3360;145.9
766744;6284778.35;0.31;0.17;32;2480;135.5
766741.24;6284779.81;0.49;0.15;36;3920;166.7
766738.32;6284781.46;0.49;0.18;29;3920;148.3
766735.58;6284782.85;0.42;0.15;43;3360;178.2
766732.88;6284784.27;0.51;0.16;31;4080;155.4
766730.34;6284785.52;0.42;0.11;45;3360;183.2
766728.1;6284786.65;0.45;0.09;38;3600;165.5
766724.54;6284788.55;0.46;0.12;54;3680;221.4
766721.87;6284789.9;0.36;0.21;39;2880;160.3
766719.81;6284791.14;0.46;0.11;48;3680;199.1
766716.96;6284792.72;0.48;0.18;31;3840;152.3
766714.55;6284793.89;0.56;0.15;28;4480;153.1
766711.5;6284795.44;0.37;0.17;27;2960;130.2
766709.42;6284796.68;0.47;0.23;47;3760;201.2
766706.38;6284798.32;0.5;0.11;39;4000;175.8
766704.75;6284799.22;0.41;0.22;36;3280;158.6
766701.74;6284800.82;0.49;0.16;37;3920;169.9
766699.62;6284801.86;0.35;0.3;19;2800;114.1
766696.7;6284803.37;0.52;0.12;39;4160;178.7
766694.52;6284804.55;0.55;0.26;20;4400;134.8
766691.5;6284806.13;0.44;0.25;25;3520;134.8
766688.8;6284807.63;0.51;0.08;31;4080;153.4
766686.72;6284808.72;0.42;0.22;30;3360;143.9
766683.95;6284810.11;0.53;0.16;33;4240;163.4
766681.33;6284811.54;0.47;0.17;38;3760;170.4
766679.76;6284812.36;0.55;0.08;22;4400;135.4
766676.27;6284814.29;0.5;0.16;37;4000;171.1
766673.5;6284815.68;0.37;0.12;51;2960;195.8
766671.33;6284816.9;0.5;0.18;40;4000;180.9
766669.08;6284818.13;0.44;0.27;29;3520;145
766666.58;6284819.36;0.54;0.15;26;4320;145.7
766662.73;6284821.34;0.55;0.12;28;4400;151.2
766661.62;6284822;0.34;0.19;22;2720;117.1
766658.39;6284823.76;0.56;0.19;36;4480;177.4
766656.24;6284824.91;0.4;0.23;27;3200;134.8
766653.22;6284826.41;0.49;0.12;31;3920;152
766650.92;6284827.44;0.4;0.16;33;3200;147.7
766648.7;6284828.75;0.45;0.26;41;3600;179.5
766647.09;6284823.96;0.56;0.13;21;4480;135.2
766649.14;6284822.8;0.45;0.19;39;3600;171.4
766651.38;6284821.6;0.52;0.09;43;4160;190.7
766655.09;6284819.7;0.49;0.14;37;3920;169.4
766656.8;6284818.74;0.48;0.18;44;3840;191
766659.84;6284817.16;0.5;0.13;41;4000;182.6
766662.41;6284815.77;0.47;0.18;32;3760;154
766664.64;6284814.58;0.5;0.12;43;4000;188.8
766668.08;6284812.77;0.45;0.18;45;3600;189.8
766670.07;6284811.79;0.43;0.1;52;3440;208
766673.16;6284810.11;0.51;0.1;41;4080;182.9
766675.83;6284808.82;0.49;0.17;36;3920;167.2
766677.9;6284807.71;0.53;0.19;39;4240;182.3
766680.22;6284806.49;0.53;0.16;18;4240;126
766683.04;6284804.99;0.5;0.11;46;4000;198.5
766686.62;6284803.12;0.54;0.18;33;4320;165.3
766688.29;6284802.24;0.2;0.19;19;1600;99.7
766691.4;6284800.6;0.48;0.2;42;3840;184.9
766694.99;6284798.77;0.47;0.29;34;3760;162.3
766697.03;6284797.59;0.47;0.24;24;3760;135.4
766699.16;6284796.47;0.53;0.22;41;4240;189.8
766701.75;6284795.12;0.43;0.15;45;3440;185.8
766704.15;6284793.86;0.51;0.29;38;4080;179.5
766706.71;6284792.42;0.34;0.21;34;2720;144.6
766709.15;6284791.13;0.53;0.12;41;4240;186.7
766712.2;6284789.49;0.55;0.15;25;4400;144.3
766715.08;6284788.04;0.48;0.26;34;3840;162.8
766717.22;6284786.87;0.47;0.22;36;3760;166
766719.72;6284785.54;0.39;0.2;40;3120;166.7
766722.22;6284784.18;0.5;0.23;32;4000;158.8
766725.38;6284782.61;0.46;0.14;38;3680;168.2
766727.54;6284781.53;0.53;0.2;30;4240;156.2
766730.43;6284779.95;0.56;0.27;35;4480;176.6
766733.2;6284778.49;0.51;0.25;32;4080;160.7
766735.91;6284776.98;0.6;0.32;18;4800;136.8
766737.63;6284776.07;0.43;0.23;26;3440;135.5
766740.27;6284774.65;0.51;0.16;30;4080;152.7
766743.76;6284772.96;0.5;0.22;43;4000;191.9
766745.99;6284771.74;0.44;0.11;39;3520;167.7
766748.48;6284770.39;0.49;0.25;38;3920;175.5
766750.99;6284768.99;0.45;0.58;33;3600;165.1
766753.22;6284767.79;0.52;0.09;21;4160;130.2
766757.29;6284765.64;0.49;0.16;37;3920;169.9
766759.52;6284764.46;0.41;0.26;34;3280;154.2
766762.16;6284763.07;0.44;0.12;29;3520;141.3
766764.75;6284761.71;0.41;0.15;36;3280;156.6
766767.42;6284760.32;0.43;0.21;41;3440;175.2
766770.2;6284758.8;0.42;0.18;43;3360;179
766772.97;6284757.33;0.45;0.16;34;3600;156.2
766775.1;6284756.1;0.54;0.38;30;4320;162.5
766778.01;6284754.75;0.47;0.26;27;3760;143
766779.99;6284753.69;0.44;0.12;41;3520;173.9
766783.03;6284752.06;0.4;0.17;42;3200;172.9
766785.1;6284751.06;0.3;0.21;63;2400;232
766777.64;6284749.6;0.41;0.23;41;3280;173.1
766774.9;6284750.6;0.49;0.23;25;3920;139.6
766772.37;6284752.05;0.45;0.18;31;3600;148.9
766769.36;6284753.65;0.36;0.17;36;2880;151.2
766767.04;6284754.95;0.42;0.18;38;3360;164.1
766763.47;6284756.81;0.51;0.19;31;4080;156.2
766760.94;6284758.02;0.27;0.37;3;2160;82.2
766758.93;6284759.15;0.47;0.17;43;3760;185.8
766756.31;6284760.56;0.41;0.13;45;3280;182.3
766754.66;6284761.34;0.5;0.05;11;4000;107
766750.93;6284763.39;0.48;0.17;44;3840;190.7
766748.15;6284764.84;0.42;0.2;35;3360;156.4
766745.69;6284766.12;0.46;0.11;36;3680;161.6
766743.01;6284767.6;0.47;0.19;34;3760;159.6
766740.76;6284768.77;0.56;0.13;32;4480;163.7
766737.4;6284770.5;0.5;0.18;35;4000;166
766734.35;6284772.13;0.45;0.16;44;3600;185.8
766732.27;6284773.22;0.44;0.15;40;3520;171.9
766729.95;6284774.5;0.47;0.2;30;3760;149
766727.06;6284776.08;0.51;0.14;37;4080;171.9
766725.01;6284777.09;0.48;0.18;33;3840;157.7
766722.8;6284778.23;0.5;0.18;36;4000;168.9
766719.95;6284779.77;0.48;0.13;38;3840;170.6
766717.73;6284780.92;0.46;0.21;35;3680;161.6
766715.7;6284781.96;0.52;0.15;38;4160;176.6
766713.33;6284783.19;0.41;0.19;15;3280;109.5
766710.32;6284784.88;0.5;0.14;38;4000;173.7
766708.5;6284785.94;0.43;0.17;51;3440;206.9
766705.77;6284787.29;0.47;0.14;43;3760;184.9
766703.5;6284788.51;0.52;0.15;28;4160;148.5
766701.45;6284789.62;0.51;0.12;42;4080;187
766697.82;6284791.4;0.56;0.2;29;4480;157.3
766696.12;6284792.43;0.46;0.29;32;3680;155.6
766692.79;6284794.11;0.51;0.1;39;4080;176.8
766689.99;6284795.5;0.46;0.31;35;3680;164.4
766688.22;6284796.49;0.5;0.12;29;4000;147.9
766684.96;6284798.25;0.49;0.15;44;3920;191.6
766682.8;6284799.35;0.53;0.13;30;4240;154.4
766680.25;6284800.72;0.47;0.12;41;3760;178.2
766676.93;6284802.43;0.44;0.12;46;3520;189.8
766675.19;6284803.31;0.56;0.13;30;4480;158.1
766671.66;6284805.17;0.52;0.11;40;4160;181.5
766669.71;6284806.22;0.5;0.14;36;4000;167.7
766666.52;6284807.9;0.49;0.12;41;3920;180.9
766663.92;6284809.25;0.47;0.13;53;3760;219.8
766661.33;6284810.57;0.5;0.12;36;4000;167.2
766658.72;6284811.99;0.43;0.17;42;3440;177.1
766656.09;6284813.35;0.47;0.17;51;3760;213.7
766653.3;6284814.81;0.47;0.13;44;3760;187.9
766651.41;6284815.81;0.42;0.19;50;3360;202.6
766648.66;6284817.34;0.5;0.13;43;4000;189.1
766646.1;6284818.66;0.4;0.16;35;3200;152.9
766644.09;6284819.6;0.47;0.13;37;3760;166.5
766642.12;6284814.99;0.42;0.13;43;3360;177.6
766644.28;6284813.87;0.35;0.18;41;2800;163.7
766646.99;6284812.57;0.47;0.22;19;3760;123.6
766649.64;6284811.16;0.46;0.34;36;3680;168.2
766652.68;6284809.7;0.58;0.14;23;4640;142.5
766655.3;6284808.21;0.54;0.15;37;4320;176.3
766658.09;6284806.69;0.44;0.39;32;3520;155.8
766660.38;6284805.52;0.39;0.18;44;3120;177.9
766663.1;6284804.12;0.33;0.13;39;2640;154.4
766665.14;6284803.07;0.39;0.13;49;3120;192.6
766668.41;6284801.23;0.45;0.15;44;3600;185.5
766670.93;6284799.96;0.42;0.13;49;3360;197.1
766673.31;6284798.7;0.48;0.46;44;3840;200.2
766676.06;6284797.27;0.49;0.51;40;3920;190.1
766678.1;6284796.16;0.49;0.19;37;3920;170.9
766680.94;6284794.58;0.43;0.67;34;3440;167.9
766682.82;6284793.57;0.47;0.15;50;3760;209.1
766686.27;6284791.78;0.49;0.22;46;3920;200.5
766688.86;6284790.46;0.36;0.11;46;2880;177.9
766691.29;6284789.23;0.51;0.15;43;4080;191
766694.9;6284787.34;0.29;0.27;8;2320;89.5
766696.04;6284786.72;0.5;0.12;38;4000;172.9
766699.32;6284784.99;0.46;0.13;44;3680;186.4
766702.21;6284783.48;0.4;0.15;43;3200;175.5
766704.59;6284782.26;0.45;0.11;50;3600;204.4
766707.16;6284780.81;0.43;0.2;35;3440;157.7
766709.53;6284779.61;0.46;0.16;42;3680;180.9
766712.61;6284777.99;0.45;0.22;51;3600;212.2
766715.6;6284776.33;0.51;0.12;30;4080;151.8
766717.98;6284775.06;0.47;0.16;38;3760;170.1
766720.6;6284773.7;0.49;0.14;30;3920;150
766722.59;6284772.56;0.44;0.12;48;3520;196.5
766726.02;6284770.81;0.45;0.14;42;3600;179
766727.71;6284769.85;0.47;0.14;39;3760;172.6
766730.89;6284768.22;0.53;0.32;27;4240;151.4
766734;6284766.44;0.48;0.16;27;3840;141.6
766736.52;6284765.31;0.47;0.14;39;3760;172.6
766739.3;6284763.85;0.48;0.14;39;3840;173.9
766742.46;6284762.16;0.45;0.12;42;3600;178.4
766744.55;6284761;0.49;0.14;33;3920;157.9
766746.73;6284759.73;0.45;0.24;27;3600;140.3
766749.9;6284758.03;0.42;0.52;22;3360;131.9
766752.6;6284756.75;0.45;0.14;39;3600;169.9
766754.85;6284755.49;0.46;0.15;39;3680;171.6
766757.69;6284754.09;0.52;0.21;34;4160;166.5
766760.33;6284752.78;0.45;0.19;42;3600;180.4
766762.82;6284751.53;0.51;0.2;47;4080;206.5
766766.21;6284749.62;0.6;0.25;39;4800;194.5
766768.59;6284748.27;0.38;0.38;43;3040;179.5
